exon_1	NC_050547.1	78.846	208	41	1	1	208	104799484	104799688	3.86e-42	176
exon_2	NC_050547.1	85.987	157	22	0	1	157	104799990	104800146	4.93e-45	185
exon_3	NC_050547.1	91.935	124	10	0	1	124	104802207	104802330	1.55e-43	179
exon_4	NC_050547.1	87.097	62	8	0	1	62	104803874	104803935	4.92e-13	77.0
exon_5	NC_050547.1	92.308	78	6	0	1	78	104816004	104816081	2.82e-24	114
exon_7	NC_050547.1	93.519	108	7	0	1	108	104835996	104836103	1.00e-38	164
exon_8	NC_050547.1	96.154	78	3	0	1	78	104839490	104839567	4.47e-28	128
exon_9	NC_050547.1	91.228	114	10	0	1	114	104839667	104839780	3.72e-38	161
exon_10	NC_050547.1	100.000	50	0	0	1	50	104842133	104842182	1.45e-17	91.5
exon_11	NC_050547.1	93.125	160	11	0	1	160	104843601	104843760	2.61e-61	240
exon_12	NC_050547.1	88.889	144	16	0	1	144	104844391	104844534	3.66e-46	188
exon_13	NC_050547.1	94.545	110	6	0	1	110	104844747	104844856	1.96e-41	172
exon_14	NC_050547.1	95.690	116	5	0	1	116	104845774	104845889	9.78e-46	187
exon_15	NC_050547.1	92.562	121	9	0	3	123	104847328	104847448	5.35e-43	178
exon_16	NC_050547.1	83.092	207	35	0	1	207	104848220	104848426	4.03e-54	216
exon_17	NC_050547.1	84.405	513	80	0	1	513	104849617	104850129	5.32e-159	565
exon_18	NC_050547.1	88.462	208	24	0	1	208	104852274	104852481	7.53e-70	268
exon_19	NC_050547.1	90.230	174	17	0	1	174	104854786	104854959	1.02e-60	238
