Exon1	CM035238.1	86.121	281	38	1	1	281	221859835	221859556	1.43e-87	327
Exon2	CM035238.1	85.654	237	27	2	1	237	221856918	221856689	1.03e-70	271
Exon2	CM035238.1	87.179	78	9	1	227	304	221855877	221855801	5.74e-17	93.3
Exon3	CM035238.1	84.006	669	83	3	184	837	221852983	221852324	0.0	733
Exon3	CM035238.1	86.154	195	20	1	1	195	221853422	221853235	2.67e-58	232
Exon4	CM035238.1	88.235	187	21	1	27	213	221845863	221845678	4.97e-60	235
Exon4	CM035238.1	86.842	38	5	0	1	38	221846159	221846122	0.005	46.4
Exon5	CM035238.1	88.618	123	14	0	2	124	221842698	221842576	1.62e-37	159
Exon6	CM035238.1	83.618	1111	130	5	1	1111	221841761	221840703	0.0	1207
Exon6	CM035238.1	73.333	165	44	0	612	776	590673065	590673229	1.53e-18	100
