exon_1	NC_046286.1	76.562	128	29	1	1	128	67633610	67633736	1.72e-17	93.3
exon_2	NC_046286.1	89.655	58	6	0	1	58	67633886	67633943	1.24e-13	78.8
exon_3	NC_046286.1	96.269	134	5	0	1	134	67638698	67638831	1.82e-55	220
exon_3	NC_046292.1	77.692	130	29	0	4	133	22068160	22068289	1.01e-20	104
exon_4	NC_046286.1	94.059	101	6	0	2	102	67640259	67640359	1.28e-36	156
exon_5	NC_046286.1	97.000	100	3	0	1	100	67640479	67640578	6.88e-40	168
exon_5	NC_046285.1	76.596	94	22	0	7	100	47247392	47247299	4.07e-11	71.6
exon_5	NC_046292.1	75.904	83	20	0	18	100	22069557	22069639	7.35e-08	60.8
exon_6	NC_046286.1	97.895	95	2	0	1	95	67644892	67644986	7.79e-39	163
exon_7	NC_046286.1	95.455	132	6	0	1	132	67647942	67648073	2.65e-53	212
exon_7	NC_046292.1	77.273	132	30	0	1	132	22071316	22071447	9.89e-21	104
exon_7	NC_046287.1	88.000	50	4	1	1	50	87896902	87896949	1.06e-07	61.7
exon_7	NC_046285.1	90.244	41	4	0	1	41	79321726	79321766	1.29e-06	57.2
exon_8	NC_046286.1	100.000	89	0	0	1	89	67649901	67649989	2.47e-38	161
exon_9	NC_046286.1	87.736	106	7	1	1	106	67657255	67657354	4.41e-30	134
exon_10	NC_046286.1	95.732	164	7	0	1	164	67661381	67661544	6.29e-69	265
exon_10	NC_046285.1	78.049	164	36	0	1	164	47236390	47236227	7.67e-30	134
exon_10	NC_046292.1	76.101	159	38	0	1	159	22074156	22074314	2.06e-24	116
exon_10	NC_046287.1	75.833	120	29	0	40	159	55076505	55076386	3.49e-15	86.9
exon_11	NC_046286.1	97.468	79	2	0	1	79	67663538	67663616	2.86e-30	134
exon_11	NC_046285.1	81.013	79	15	0	1	79	47234781	47234703	2.35e-12	76.1
exon_12	NC_046286.1	94.444	126	7	0	1	126	67665387	67665512	1.92e-48	196
exon_12	NC_046292.1	76.984	126	29	0	1	126	22076156	22076281	1.38e-18	97.8
exon_12	NC_046287.1	79.439	107	22	0	1	107	55076301	55076195	4.82e-18	95.1
exon_12	NC_046285.1	76.190	126	30	0	1	126	47233123	47232998	1.68e-17	93.3
exon_13	NC_046286.1	96.850	127	4	0	2	128	67666113	67666239	2.54e-53	212
exon_13	NC_046292.1	84.375	128	20	0	1	128	22076593	22076720	3.78e-32	141
exon_13	NC_046287.1	82.031	128	23	0	1	128	55076176	55076049	8.33e-28	128
exon_13	NC_046285.1	75.701	107	26	0	4	110	47230425	47230319	1.32e-12	77.0
exon_14	NC_046286.1	96.648	179	6	0	1	179	67668876	67669054	1.18e-78	297
exon_14	NC_046285.1	75.460	163	40	0	17	179	47224116	47223954	7.99e-24	114
exon_15	NC_046286.1	93.617	188	12	0	1	188	67673418	67673605	2.27e-75	286
exon_15	NC_046292.1	78.919	185	39	0	4	188	22078907	22079091	7.93e-37	159
exon_15	NC_046287.1	76.596	188	41	1	4	188	55075875	55075688	2.13e-31	140
exon_15	NC_046285.1	75.269	186	46	0	1	186	47222504	47222319	3.85e-28	129
