exon_1	NC_010443.5	82.511	223	39	0	1	223	44823448	44823226	2.73e-57	227
exon_2	NC_010443.5	89.172	157	17	0	1	157	44822962	44822806	1.69e-51	207
exon_3	NC_010443.5	95.968	124	5	0	1	124	44820123	44820000	5.32e-50	202
exon_4	NC_010443.5	87.097	62	8	0	1	62	44818319	44818258	5.36e-13	77.0
exon_5	NC_010443.5	93.590	78	5	0	1	78	44807743	44807666	2.60e-25	119
exon_6	NC_010443.5	96.429	28	1	0	1	28	44806233	44806206	8.25e-05	47.3
exon_7	NC_010443.5	97.222	108	3	0	1	108	44788993	44788886	4.13e-44	182
exon_8	NC_010443.5	92.308	78	6	0	1	78	44784910	44784833	3.17e-24	114
exon_9	NC_010443.5	92.105	114	9	0	1	114	44784715	44784602	3.42e-39	166
exon_9	NC_010446.5	93.939	33	2	0	61	93	67679161	67679129	5.43e-05	51.8
exon_10	NC_010443.5	100.000	50	0	0	1	50	44782273	44782224	1.62e-17	91.5
exon_11	NC_010443.5	95.597	159	7	0	2	160	44779578	44779420	3.81e-66	256
exon_12	NC_010443.5	88.889	144	16	0	1	144	44777596	44777453	4.11e-46	188
exon_13	NC_010443.5	97.273	110	3	0	1	110	44776117	44776008	3.48e-45	186
exon_14	NC_010443.5	94.068	118	7	0	1	118	44775035	44774918	4.66e-44	182
exon_15	NC_010443.5	95.935	123	5	0	1	123	44773479	44773357	1.84e-49	200
exon_16	NC_010443.5	87.440	207	26	0	1	207	44772701	44772495	1.48e-66	257
exon_17	NC_010443.5	86.940	513	67	0	1	513	44771098	44770586	2.53e-176	624
exon_18	NC_010443.5	90.291	206	20	0	3	208	44769707	44769502	3.83e-74	282
exon_19	NC_010443.5	91.477	176	15	0	1	176	44766836	44766661	1.82e-64	251
