exon_1	NC_010443.5	70.866	127	36	1	1	127	44938796	44938671	4.27e-07	59.9
exon_3	NC_010443.5	96.269	134	5	0	1	134	44935340	44935207	2.19e-55	220
exon_3	NC_010455.5	78.462	130	28	0	5	134	138045087	138045216	2.86e-22	109
exon_4	NC_010443.5	90.196	102	10	0	1	102	44933494	44933393	1.17e-31	140
exon_5	NC_010443.5	98.000	100	2	0	1	100	44933276	44933177	1.95e-41	172
exon_5	NC_010455.5	79.787	94	19	0	7	100	138070264	138070357	7.77e-15	85.1
exon_5	NC_010448.4	74.699	83	21	0	18	100	88638533	88638615	3.77e-06	56.3
exon_6	NC_010443.5	94.737	95	5	0	1	95	44930487	44930393	2.07e-34	150
exon_7	NC_010443.5	94.656	131	7	0	1	131	44928644	44928514	4.74e-51	205
exon_7	NC_010448.4	78.030	132	29	0	1	132	88640766	88640897	9.78e-22	108
exon_7	NC_010453.5	90.000	50	3	1	1	50	18009325	18009372	3.00e-09	66.2
exon_7	NC_010455.5	90.244	41	4	0	1	41	100210566	100210526	1.55e-06	57.2
exon_8	NC_010443.5	98.876	89	1	0	1	89	44926427	44926339	1.27e-36	157
exon_9	NC_010443.5	85.849	106	9	1	1	106	44921111	44921012	2.72e-27	125
exon_10	NC_010443.5	95.732	164	7	0	1	164	44918217	44918054	7.58e-69	265
exon_10	NC_010448.4	78.049	164	36	0	1	164	88643754	88643917	9.25e-30	134
exon_10	NC_010455.5	77.439	164	37	0	1	164	138084024	138084187	3.93e-28	130
exon_11	NC_010443.5	96.203	79	3	0	1	79	44916343	44916265	1.47e-28	130
exon_11	NC_010455.5	81.013	79	15	0	1	79	138085659	138085737	2.83e-12	76.1
exon_12	NC_010443.5	96.032	126	5	0	1	126	44914622	44914497	4.46e-51	205
exon_12	NC_010455.5	77.778	126	28	0	1	126	138090334	138090459	3.91e-20	102
exon_12	NC_010448.4	76.984	126	29	0	1	126	88645545	88645670	1.66e-18	97.8
exon_13	NC_010443.5	96.875	128	4	0	1	128	44913642	44913515	8.79e-54	214
exon_13	NC_010448.4	84.375	128	20	0	1	128	88645983	88646110	4.56e-32	141
exon_13	NC_010455.5	77.064	109	25	0	2	110	138092036	138092144	1.07e-14	85.1
exon_14	NC_010443.5	95.531	179	8	0	1	179	44911070	44910892	7.38e-76	288
exon_14	NC_010455.5	75.000	172	43	0	8	179	138098358	138098529	2.76e-24	117
exon_15	NC_010443.5	93.617	188	12	0	1	188	44903957	44903770	2.72e-75	286
exon_15	NC_010448.4	78.378	185	40	0	4	188	88651080	88651264	1.16e-35	154
exon_15	NC_010455.5	76.344	186	44	0	1	186	138100455	138100640	8.89e-31	138
