IQ-TREE multicore version 2.3.3 COVID-edition for Linux x86 64-bit built Apr 25 2024
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung, Olga Chernomor,
Heiko Schmidt, Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    morpheus-OptiPlex-5050 (AVX2, FMA3, 503 GB RAM)
Command: iqtree2 -s per_gene_alignments_codon/LOC101391878_.aln.fna -m MFP -T 1 -B 1000 --prefix per_gene_alignments_codon/LOC101391878_.aln
Seed:    890241 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Oct 30 21:28:14 2025
Kernel:  AVX+FMA - 1 threads (72 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 72 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file per_gene_alignments_codon/LOC101391878_.aln.fna ... Fasta format detected
Reading fasta file: done in 0.000309944 secs using 49.69% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 7 sequences with 972 columns, 90 distinct patterns
48 parsimony-informative, 186 singleton sites, 738 constant sites
                     Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 1.5974e-05 secs using 43.82% CPU
   1  Ceratotherium_simum   20.68%    failed      0.06%
   2  Diceros_bicornis       0.00%    passed     98.79%
   3  Equus_asinus           0.00%    passed     95.74%
   4  Equus_quagga           0.31%    passed     98.21%
   5  Equus_caballus         0.00%    passed     96.06%
   6  Canis_lupus            0.00%    passed      8.47%
   7  Bos_taurus             0.00%    passed     99.76%
****  TOTAL                  3.00%  1 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -2496.091
Optimal log-likelihood: -2496.005
Rate parameters:  A-C: 1.07900  A-G: 1.99810  A-T: 0.80311  C-G: 0.92956  C-T: 3.00524  G-T: 1.00000
Base frequencies:  A: 0.249  C: 0.235  G: 0.257  T: 0.258
Proportion of invariable sites: 0.385
Gamma shape alpha: 12.626
Parameters optimization took 1 rounds (0.003 sec)
Time for fast ML tree search: 0.054 seconds

NOTE: ModelFinder requires 0 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 972) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         2499.472     19  5036.943     5037.742     5129.651
  2  GTR+F+I       2495.953     20  5031.905     5032.789     5129.492
  3  GTR+F+G4      2496.199     20  5032.397     5033.281     5129.984
  4  GTR+F+I+G4    2495.978     21  5033.957     5034.930     5136.423
  5  GTR+F+R2      2496.453     21  5034.906     5035.878     5137.372
  6  GTR+F+R3      2496.227     23  5038.454     5039.618     5150.679
 14  GTR+F+I+R2    2496.277     22  5036.554     5037.621     5143.900
 15  GTR+F+I+R3    2496.170     24  5040.339     5041.606     5157.444
 23  SYM           2499.487     16  5030.974     5031.544     5109.044
 24  SYM+I         2495.733     17  5025.466     5026.107     5108.415
 25  SYM+G4        2495.987     17  5025.975     5026.616     5108.924
 26  SYM+I+G4      2495.775     18  5027.550     5028.268     5115.379
 27  SYM+R2        2496.322     18  5028.644     5029.362     5116.473
 45  TVM+F         2501.145     18  5038.291     5039.008     5126.119
 46  TVM+F+I       2497.871     19  5033.742     5034.540     5126.450
 47  TVM+F+G4      2498.075     19  5034.149     5034.948     5126.857
 48  TVM+F+I+G4    2497.886     20  5035.772     5036.656     5133.360
 49  TVM+F+R2      2498.272     20  5036.544     5037.427     5134.131
 67  TVMe          2500.924     15  5031.849     5032.351     5105.039
 68  TVMe+I        2497.417     16  5026.835     5027.405     5104.905
 69  TVMe+G4       2497.629     16  5027.258     5027.827     5105.327
 70  TVMe+I+G4     2497.444     17  5028.887     5029.529     5111.836
 71  TVMe+R2       2497.896     17  5029.791     5030.433     5112.740
 89  TIM3+F        2499.639     17  5033.278     5033.919     5116.227
 90  TIM3+F+I      2496.183     18  5028.366     5029.084     5116.194
 91  TIM3+F+G4     2496.463     18  5028.926     5029.643     5116.754
 92  TIM3+F+I+G4   2496.199     19  5030.397     5031.196     5123.105
 93  TIM3+F+R2     2496.674     19  5031.348     5032.147     5124.056
111  TIM3e         2499.667     14  5027.334     5027.773     5095.645
112  TIM3e+I       2495.985     15  5021.970     5022.472     5095.160
113  TIM3e+G4      2496.274     15  5022.548     5023.050     5095.739
114  TIM3e+I+G4    2496.025     16  5024.051     5024.621     5102.121
115  TIM3e+R2      2496.559     16  5025.118     5025.688     5103.188
133  TIM2+F        2499.835     17  5033.669     5034.311     5116.618
134  TIM2+F+I      2496.288     18  5028.575     5029.293     5116.403
135  TIM2+F+G4     2496.560     18  5029.120     5029.838     5116.949
136  TIM2+F+I+G4   2496.319     19  5030.639     5031.437     5123.346
137  TIM2+F+R2     2496.803     19  5031.606     5032.405     5124.314
155  TIM2e         2499.733     14  5027.465     5027.904     5095.776
156  TIM2e+I       2495.985     15  5021.971     5022.473     5095.161
157  TIM2e+G4      2496.272     15  5022.543     5023.045     5095.734
158  TIM2e+I+G4    2496.032     16  5024.063     5024.633     5102.133
159  TIM2e+R2      2496.576     16  5025.152     5025.722     5103.222
177  TIM+F         2499.686     17  5033.372     5034.013     5116.321
178  TIM+F+I       2496.074     18  5028.148     5028.866     5115.977
179  TIM+F+G4      2496.311     18  5028.622     5029.340     5116.451
180  TIM+F+I+G4    2496.105     19  5030.209     5031.007     5122.917
181  TIM+F+R2      2496.600     19  5031.200     5031.998     5123.908
199  TIMe          2499.589     14  5027.177     5027.616     5095.488
200  TIMe+I        2495.780     15  5021.560     5022.062     5094.751
201  TIMe+G4       2496.033     15  5022.065     5022.567     5095.256
202  TIMe+I+G4     2495.828     16  5023.657     5024.226     5101.727
