IQ-TREE multicore version 2.3.3 COVID-edition for Linux x86 64-bit built Apr 25 2024
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung, Olga Chernomor,
Heiko Schmidt, Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    morpheus-OptiPlex-5050 (AVX2, FMA3, 503 GB RAM)
Command: iqtree2 -s per_gene_alignments_codon/LOC106803255_.aln.fna -m MFP -T 1 -B 1000 --prefix per_gene_alignments_codon/LOC106803255_.aln
Seed:    380003 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Oct 30 21:40:14 2025
Kernel:  AVX+FMA - 1 threads (72 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 72 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file per_gene_alignments_codon/LOC106803255_.aln.fna ... Fasta format detected
Reading fasta file: done in 0.000164986 secs using 98.19% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 7 sequences with 369 columns, 61 distinct patterns
25 parsimony-informative, 112 singleton sites, 232 constant sites
                     Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 1.69277e-05 secs using 94.52% CPU
   1  Ceratotherium_simum    0.00%    passed     73.40%
   2  Diceros_bicornis       0.81%    failed      2.55%
   3  Equus_asinus           0.00%    passed     98.36%
   4  Equus_quagga           0.00%    passed     98.36%
   5  Equus_caballus         0.00%    passed     98.36%
   6  Canis_lupus            0.00%    passed     57.27%
   7  Bos_taurus             0.00%    failed      0.13%
****  TOTAL                  0.12%  2 sequences failed composition chi2 test (p-value<5%; df=3)
NOTE: Equus_quagga is identical to Equus_asinus but kept for subsequent analysis
NOTE: 1 identical sequences (see below) will be ignored for subsequent analysis
NOTE: Equus_caballus (identical to Equus_asinus) is ignored but added at the end
Alignment was printed to per_gene_alignments_codon/LOC106803255_.aln.uniqueseq.phy

For your convenience alignment with unique sequences printed to per_gene_alignments_codon/LOC106803255_.aln.uniqueseq.phy


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -1180.430
Optimal log-likelihood: -1180.382
Rate parameters:  A-C: 1.76922  A-G: 2.94711  A-T: 0.23971  C-G: 1.62030  C-T: 2.81196  G-T: 1.00000
Base frequencies:  A: 0.194  C: 0.261  G: 0.319  T: 0.227
Proportion of invariable sites: 0.305
Gamma shape alpha: 28.555
Parameters optimization took 1 rounds (0.002 sec)
Time for fast ML tree search: 0.037 seconds

NOTE: ModelFinder requires 0 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 369) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         1181.907     17  2397.814     2399.558     2464.298
  2  GTR+F+I       1180.250     18  2396.501     2398.455     2466.895
  3  GTR+F+G4      1179.645     18  2395.290     2397.244     2465.684
  4  GTR+F+I+G4    1180.334     19  2398.668     2400.845     2472.973
  5  GTR+F+R2      1179.844     19  2397.689     2399.866     2471.994
  6  GTR+F+R3      1179.712     21  2401.424     2404.087     2483.551
 14  GTR+F+I+R2    1180.177     20  2400.355     2402.769     2478.571
 15  GTR+F+I+R3    1180.034     22  2404.068     2406.993     2490.105
 23  SYM           1190.074     14  2408.149     2409.335     2462.900
 24  SYM+I         1188.079     15  2406.157     2407.517     2464.819
 25  SYM+G4        1187.739     15  2405.478     2406.838     2464.140
 26  SYM+I+G4      1188.106     16  2408.213     2409.758     2470.786
 27  SYM+R2        1187.847     16  2407.694     2409.239     2470.267
 45  TVM+F         1181.907     16  2395.814     2397.359     2458.387
 46  TVM+F+I       1180.258     17  2394.516     2396.260     2461.000
 47  TVM+F+G4      1179.645     17  2393.290     2395.033     2459.773
 48  TVM+F+I+G4    1180.345     18  2396.690     2398.644     2467.084
 49  TVM+F+R2      1179.846     18  2395.692     2397.647     2466.087
 67  TVMe          1190.077     13  2406.155     2407.180     2456.995
 68  TVMe+I        1188.084     14  2404.169     2405.355     2458.920
 69  TVMe+G4       1187.739     14  2403.478     2404.664     2458.229
 70  TVMe+I+G4     1188.115     15  2406.230     2407.590     2464.892
 71  TVMe+R2       1187.847     15  2405.694     2407.054     2464.356
 89  TIM3+F        1183.111     15  2396.222     2397.582     2454.884
 90  TIM3+F+I      1181.616     16  2395.231     2396.777     2457.804
 91  TIM3+F+G4     1181.067     16  2394.134     2395.680     2456.707
 92  TIM3+F+I+G4   1181.772     17  2397.545     2399.288     2464.028
 93  TIM3+F+R2     1181.258     17  2396.516     2398.259     2462.999
111  TIM3e         1192.411     12  2408.821     2409.698     2455.751
112  TIM3e+I       1190.892     13  2407.784     2408.809     2458.624
113  TIM3e+G4      1190.459     13  2406.918     2407.943     2457.758
114  TIM3e+I+G4    1191.037     14  2410.073     2411.260     2464.824
115  TIM3e+R2      1190.608     14  2409.216     2410.403     2463.968
133  TIM2+F        1186.843     15  2403.687     2405.047     2462.349
134  TIM2+F+I      1185.247     16  2402.494     2404.040     2465.067
135  TIM2+F+G4     1185.001     16  2402.001     2403.547     2464.574
136  TIM2+F+I+G4   1185.367     17  2404.735     2406.478     2471.218
137  TIM2+F+R2     1185.100     17  2404.199     2405.943     2470.683
155  TIM2e         1195.845     12  2415.689     2416.566     2462.619
