IQ-TREE multicore version 2.3.3 COVID-edition for Linux x86 64-bit built Apr 25 2024
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung, Olga Chernomor,
Heiko Schmidt, Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    morpheus-OptiPlex-5050 (AVX2, FMA3, 503 GB RAM)
Command: iqtree2 -s per_gene_alignments_codon/LOC101403752_.aln.fna -m MFP -T 1 -B 1000 --prefix per_gene_alignments_codon/LOC101403752_.aln
Seed:    50838 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Oct 30 21:36:24 2025
Kernel:  AVX+FMA - 1 threads (72 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 72 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file per_gene_alignments_codon/LOC101403752_.aln.fna ... Fasta format detected
Reading fasta file: done in 0.000384092 secs using 49.73% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 7 sequences with 1275 columns, 115 distinct patterns
69 parsimony-informative, 271 singleton sites, 934 constant sites
                     Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 1.50204e-05 secs
   1  Ceratotherium_simum    0.71%    passed     94.67%
   2  Diceros_bicornis       0.71%    passed     96.35%
   3  Equus_asinus           0.00%    passed     99.95%
   4  Equus_quagga           0.00%    passed     99.70%
   5  Equus_caballus         0.00%    passed     99.68%
   6  Canis_lupus           11.06%    passed     92.28%
   7  Bos_taurus             1.65%    passed     67.49%
****  TOTAL                  2.02%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -3414.053
Optimal log-likelihood: -3414.033
Rate parameters:  A-C: 1.49812  A-G: 3.80309  A-T: 1.36680  C-G: 1.55490  C-T: 3.10055  G-T: 1.00000
Base frequencies:  A: 0.298  C: 0.227  G: 0.230  T: 0.245
Proportion of invariable sites: 0.369
Gamma shape alpha: 998.562
Parameters optimization took 1 rounds (0.002 sec)
Time for fast ML tree search: 0.060 seconds

NOTE: ModelFinder requires 0 MB RAM!
ModelFinder will test up to 484 DNA models (sample size: 1275) ...
 No. Model         -LnL         df  AIC          AICc         BIC
  1  GTR+F         3418.029     19  6874.059     6874.664     6971.922
  2  GTR+F+I       3413.815     20  6867.631     6868.301     6970.645
  3  GTR+F+G4      3413.868     20  6867.736     6868.405     6970.750
  4  GTR+F+I+G4    3414.011     21  6870.023     6870.760     6978.188
  5  GTR+F+R2      3413.884     21  6869.767     6870.505     6977.932
  6  GTR+F+R3      3413.889     23  6873.779     6874.661     6992.245
 14  GTR+F+I+R2    3414.062     22  6872.123     6872.931     6985.439
 15  GTR+F+I+R3    3413.953     24  6875.906     6876.866     6999.523
 23  SYM           3428.087     16  6888.174     6888.607     6970.586
 24  SYM+I         3423.838     17  6881.676     6882.163     6969.238
 25  SYM+G4        3423.944     17  6881.889     6882.376     6969.451
 26  SYM+I+G4      3424.030     18  6884.059     6884.604     6976.772
 27  SYM+R2        3423.937     18  6883.874     6884.418     6976.586
 45  TVM+F         3418.711     18  6873.421     6873.966     6966.134
 46  TVM+F+I       3414.551     19  6867.101     6867.707     6964.964
 47  TVM+F+G4      3414.587     19  6867.174     6867.779     6965.037
 48  TVM+F+I+G4    3414.747     20  6869.494     6870.164     6972.508
 49  TVM+F+R2      3414.603     20  6869.207     6869.877     6972.221
 67  TVMe          3429.685     15  6889.370     6889.751     6966.630
 68  TVMe+I        3425.524     16  6883.048     6883.480     6965.459
 69  TVMe+G4       3425.621     16  6883.242     6883.675     6965.653
 70  TVMe+I+G4     3425.715     17  6885.430     6885.917     6972.992
 71  TVMe+R2       3425.610     17  6885.220     6885.707     6972.782
 89  TIM3+F        3418.565     17  6871.130     6871.616     6958.692
 90  TIM3+F+I      3414.295     18  6864.590     6865.135     6957.303
