exon_1	NC_047045.1	75.397	126	30	1	1	126	46291403	46291527	1.02e-14	85.1
exon_2	NC_047045.1	87.931	58	7	0	1	58	46291682	46291739	6.02e-12	74.3
exon_3	NC_047045.1	96.269	134	5	0	1	134	46296374	46296507	2.08e-55	220
exon_3	NC_047034.1	76.154	130	31	0	4	133	158582299	158582170	5.98e-18	96.0
exon_4	NC_047045.1	91.176	102	9	0	1	102	46297895	46297996	9.24e-33	144
exon_5	NC_047045.1	97.000	100	3	0	1	100	46298109	46298208	7.88e-40	168
exon_5	NC_047037.1	79.787	94	19	0	7	100	76263093	76263186	7.39e-15	85.1
exon_5	NC_047034.1	74.699	83	21	0	18	100	158580853	158580771	3.58e-06	56.3
exon_6	NC_047045.1	93.684	95	6	0	1	95	46302700	46302794	2.39e-33	145
exon_7	NC_047045.1	94.697	132	7	0	1	132	46304970	46305101	1.29e-51	207
exon_7	NC_047034.1	77.273	132	30	0	1	132	158578668	158578537	1.13e-20	104
exon_7	NC_047051.1	90.000	50	3	1	1	50	17781189	17781236	2.85e-09	66.2
exon_7	NC_047037.1	87.805	41	5	0	1	41	39899389	39899349	6.27e-05	52.7
exon_8	NC_047045.1	100.000	89	0	0	1	89	46307016	46307104	2.83e-38	161
exon_9	NC_047045.1	88.679	106	6	1	1	106	46321381	46321480	4.09e-31	139
exon_10	NC_047045.1	96.951	164	5	0	1	164	46324087	46324250	1.39e-71	274
exon_10	NC_047037.1	77.439	164	37	0	1	164	76274720	76274883	3.74e-28	130
exon_10	NC_047034.1	78.873	142	30	0	18	159	158575400	158575259	5.55e-26	122
exon_10	NC_047055.1	93.750	32	2	0	110	141	62922974	62922943	2.88e-04	50.0
exon_11	NC_047045.1	97.468	79	2	0	1	79	46326273	46326351	3.28e-30	134
exon_11	NC_047037.1	79.747	79	16	0	1	79	76276954	76277032	3.28e-11	71.6
exon_12	NC_047045.1	95.238	126	6	0	1	126	46328259	46328384	5.16e-50	201
exon_12	NC_047037.1	79.365	126	26	0	1	126	76280791	76280916	7.18e-23	111
exon_12	NC_047034.1	76.190	126	30	0	1	126	158573420	158573295	1.93e-17	93.3
exon_13	NC_047045.1	92.857	126	9	0	3	128	46328956	46329081	1.16e-45	187
exon_13	NC_047034.1	83.594	128	21	0	1	128	158572976	158572849	1.84e-30	137
exon_13	NC_047037.1	75.229	109	27	0	2	110	76283270	76283378	5.28e-12	76.1
exon_14	NC_047045.1	96.648	179	6	0	1	179	46332033	46332211	1.35e-78	297
exon_14	NC_047037.1	77.301	163	37	0	17	179	76289183	76289345	1.45e-27	128
exon_15	NC_047045.1	91.935	186	15	0	3	188	46335216	46335401	6.97e-70	269
exon_15	NC_047034.1	79.459	185	38	0	4	188	158569685	158569501	2.14e-38	163
exon_15	NC_047037.1	75.806	186	45	0	1	186	76290813	76290998	3.62e-29	133
