exon_1	NC_047045.1	84.018	219	35	0	1	219	46414884	46415102	1.43e-60	238
exon_2	NC_047045.1	90.446	157	15	0	1	157	46415373	46415529	3.10e-54	216
exon_3	NC_047045.1	94.355	124	7	0	1	124	46418381	46418504	2.62e-47	193
exon_4	NC_047045.1	87.097	62	8	0	1	62	46420185	46420246	5.25e-13	77.0
exon_5	NC_047045.1	93.590	78	5	0	1	78	46432102	46432179	2.47e-25	119
exon_6	NC_047045.1	96.429	28	1	0	1	28	46433518	46433545	7.84e-05	47.3
exon_7	NC_047045.1	98.148	108	2	0	1	108	46450695	46450802	9.24e-46	187
exon_7	NC_047049.1	74.737	95	24	0	7	101	42992358	42992264	7.60e-09	64.4
exon_8	NC_047045.1	93.590	78	5	0	1	78	46454303	46454380	2.47e-25	119
exon_9	NC_047045.1	94.737	114	6	0	1	114	46454503	46454616	1.48e-43	179
exon_10	NC_047045.1	98.000	50	1	0	1	50	46456788	46456837	6.56e-16	86.9
exon_11	NC_047045.1	96.875	160	5	0	1	160	46459186	46459345	2.00e-69	267
exon_12	NC_047045.1	91.667	144	12	0	1	144	46460288	46460431	1.45e-51	206
exon_13	NC_047045.1	97.273	110	3	0	1	110	46461405	46461514	3.31e-45	186
exon_14	NC_047045.1	94.915	118	6	0	1	118	46462469	46462586	1.04e-45	187
exon_15	NC_047045.1	95.935	123	5	0	1	123	46464048	46464170	1.75e-49	200
exon_16	NC_047045.1	90.732	205	19	0	1	205	46464837	46465041	1.01e-74	285
exon_17	NC_047045.1	89.279	513	55	0	1	513	46466154	46466666	0.0	678
exon_18	NC_047045.1	85.437	206	30	0	3	208	46467534	46467739	1.36e-60	237
exon_19	NC_047045.1	90.230	174	17	0	3	176	46470125	46470298	1.09e-60	238
