exon_1	NC_080191.1	80.365	219	43	0	1	219	26007432	26007650	1.10e-49	202
exon_2	NC_080191.1	86.624	157	15	1	1	157	26007913	26008063	1.32e-46	190
exon_3	NC_080191.1	94.355	124	7	0	1	124	26010824	26010947	2.80e-47	193
exon_4	NC_080191.1	87.097	62	8	0	1	62	26012649	26012710	5.44e-13	77.0
exon_5	NC_080191.1	96.154	78	3	0	1	78	26023191	26023268	5.09e-28	128
exon_6	NC_080191.1	96.429	28	1	0	1	28	26024415	26024442	8.37e-05	47.3
exon_7	NC_080191.1	97.222	108	3	0	1	108	26036025	26036132	4.19e-44	182
exon_8	NC_080191.1	92.308	78	6	0	1	78	26039636	26039713	3.21e-24	114
exon_9	NC_080191.1	94.737	114	6	0	1	114	26039831	26039944	1.58e-43	179
exon_10	NC_080191.1	98.000	50	1	0	1	50	26041872	26041921	7.00e-16	86.9
exon_11	NC_080191.1	94.375	160	9	0	1	160	26044059	26044218	5.73e-64	249
exon_12	NC_080191.1	90.278	144	14	0	1	144	26045151	26045294	8.04e-49	197
exon_13	NC_080191.1	97.273	110	3	0	1	110	26046592	26046701	3.53e-45	186
exon_14	NC_080191.1	94.915	118	6	0	1	118	26048049	26048166	1.11e-45	187
exon_15	NC_080191.1	95.122	123	6	0	1	123	26049627	26049749	2.27e-48	196
exon_16	NC_080191.1	90.338	207	20	0	1	207	26050593	26050799	1.08e-74	284
exon_17	NC_080191.1	89.567	508	53	0	1	508	26051904	26052411	0.0	678
exon_18	NC_080191.1	86.893	206	27	0	3	208	26053292	26053497	2.30e-64	251
exon_19	NC_080191.1	90.805	174	16	0	3	176	26056532	26056705	2.74e-62	242
