exon_3	RPGA01000019.1	88.710	124	14	0	1	124	323610	323733	5.67e-38	161
exon_4	RPGA01000019.1	91.935	62	5	0	1	62	324470	324531	1.03e-16	90.6
exon_5	RPGA01000019.1	94.872	78	4	0	1	78	334691	334768	7.43e-27	123
exon_7	RPGA01000019.1	94.444	108	6	0	1	108	356453	356560	3.17e-40	168
exon_8	RPGA01000019.1	89.744	78	8	0	1	78	359989	360066	1.99e-21	105
exon_9	RPGA01000019.1	91.228	114	10	0	1	114	360180	360293	5.07e-38	161
exon_10	RPGA01000019.1	98.000	50	1	0	1	50	362756	362805	8.39e-16	86.9
exon_11	RPGA01000019.1	91.026	156	14	0	5	160	365296	365451	3.31e-55	219
exon_12	RPGA01000019.1	87.586	145	18	0	1	145	366339	366483	7.41e-44	181
exon_13	RPGA01000019.1	89.815	108	11	0	3	110	369450	369557	3.71e-33	146
exon_14	RPGA01000019.1	91.525	118	10	0	1	118	370466	370583	3.58e-40	168
exon_15	RPGA01000019.1	95.041	121	6	0	3	123	371787	371907	3.31e-47	192
exon_16	RPGA01000019.1	77.778	207	46	0	1	207	372542	372748	2.50e-39	167
exon_17	RPGA01000019.1	79.256	511	103	1	1	511	374095	374602	5.96e-122	443
exon_18	RPGA01000019.1	82.524	206	36	0	3	208	375436	375641	2.42e-52	210
exon_19	RPGA01000019.1	89.205	176	19	0	1	176	379766	379941	5.89e-59	233
