exon_1	NW_024340696.1	77.344	128	28	1	1	128	32827658	32827784	1.35e-18	97.8
exon_2	NW_024340696.1	87.719	57	6	1	1	56	32827938	32827994	2.14e-10	68.9
exon_3	NW_024340696.1	97.015	134	4	0	1	134	32832799	32832932	4.09e-57	224
exon_4	NW_024340696.1	95.050	101	5	0	2	102	32834341	32834441	1.00e-37	160
exon_5	NW_024340696.1	94.000	100	6	0	1	100	32834566	32834665	4.15e-36	154
exon_5	NW_024349803.1	74.699	83	21	0	18	100	470996	471078	2.99e-06	56.3
exon_6	NW_024340696.1	97.895	95	2	0	1	95	32841126	32841220	7.45e-39	163
exon_7	NW_024340696.1	95.455	132	6	0	1	132	32844055	32844186	2.53e-53	212
exon_7	NW_024349803.1	76.515	132	31	0	1	132	472441	472572	4.02e-19	99.6
exon_7	NW_024350325.1	88.000	50	4	1	1	50	8312014	8311967	1.01e-07	61.7
exon_7	NW_024355205.1	87.805	41	5	0	1	41	13124149	13124189	5.23e-05	52.7
exon_8	NW_024340696.1	100.000	89	0	0	1	89	32846245	32846333	2.36e-38	161
exon_9	NW_024340696.1	90.566	106	4	1	1	106	32852811	32852910	6.68e-34	148
exon_10	NW_024340696.1	96.341	164	6	0	1	164	32860338	32860501	1.41e-70	269
exon_10	NW_024349803.1	76.829	164	38	0	1	164	475311	475474	3.80e-27	125
exon_10	NW_024351543.1	76.220	164	39	0	1	164	7189244	7189081	1.62e-25	121
exon_11	NW_024340696.1	98.734	79	1	0	1	79	32861957	32862035	2.25e-31	139
exon_11	NW_024351543.1	82.278	79	14	0	1	79	7187613	7187535	5.29e-14	80.6
exon_12	NW_024340696.1	96.032	126	5	0	1	126	32862992	32863117	3.54e-51	205
exon_12	NW_024351543.1	77.778	126	28	0	1	126	7186754	7186629	3.11e-20	102
exon_12	NW_024349803.1	75.397	126	31	0	1	126	477200	477325	6.84e-16	88.7
exon_13	NW_024340696.1	97.638	127	3	0	2	128	32863774	32863900	2.00e-54	216
exon_13	NW_024349803.1	85.938	128	18	0	1	128	477636	477763	6.98e-35	150
exon_13	NW_024351543.1	75.229	109	27	0	2	110	7184947	7184839	4.41e-12	76.1
exon_14	NW_024340696.1	96.089	179	7	0	1	179	32866453	32866631	4.81e-77	292
exon_14	NW_024351543.1	75.460	163	40	0	17	179	7179396	7179234	7.64e-24	114
exon_15	NW_024340696.1	94.149	188	11	0	1	188	32869883	32870070	1.78e-76	290
exon_15	NW_024349803.1	80.000	185	37	0	4	188	480151	480335	1.46e-39	168
exon_15	NW_024351543.1	76.882	186	43	0	1	186	7177921	7177736	5.83e-32	142
