exon_1	NW_018344168.1	74.615	130	30	1	3	129	1369793	1369922	2.68e-14	85.1
exon_2	NW_018344168.1	76.230	122	29	0	36	157	1370390	1370511	4.14e-16	90.6
exon_3	NW_018344168.1	89.516	124	13	0	1	124	1375923	1376046	4.89e-39	166
exon_3	NW_018343965.1	70.229	131	25	4	1	124	5938060	5938183	6.37e-06	56.3
exon_4	NW_018344168.1	83.871	62	10	0	1	62	1380479	1380540	3.54e-10	68.0
exon_5	NW_018344168.1	85.897	78	11	0	1	78	1397794	1397871	4.61e-17	92.4
exon_6	NW_018344168.1	96.429	28	1	0	1	28	1401176	1401203	1.05e-04	47.3
exon_7	NW_018344168.1	88.889	108	12	0	1	108	1408612	1408719	4.63e-32	141
exon_8	NW_018344168.1	88.462	78	9	0	1	78	1414415	1414492	8.90e-20	101
exon_9	NW_018344168.1	89.474	114	12	0	1	114	1414588	1414701	2.76e-35	152
exon_10	NW_018344168.1	92.000	50	4	0	1	50	1418672	1418721	5.55e-12	73.4
exon_11	NW_018344168.1	91.195	159	14	0	2	160	1421721	1421879	8.16e-57	224
exon_12	NW_018344168.1	84.028	144	23	0	1	144	1424689	1424832	3.10e-36	157
exon_13	NW_018344168.1	87.273	110	14	0	1	110	1427898	1428007	2.02e-30	136
exon_14	NW_018344168.1	84.746	118	18	0	1	118	1429742	1429859	2.70e-29	132
exon_15	NW_018344168.1	87.603	121	15	0	3	123	1431592	1431712	1.06e-34	151
exon_17	NW_018344168.1	75.194	516	118	4	1	511	1435850	1436360	1.29e-92	345
exon_18	NW_018344168.1	80.000	215	34	1	1	206	1437801	1438015	1.60e-48	198
exon_19	NW_018344168.1	81.529	157	29	0	19	175	1440979	1441135	4.76e-35	153
