exon_3	NC_052067.1	79.839	124	25	0	1	124	99346127	99346004	6.55e-23	112
exon_4	NC_052067.1	88.710	62	7	0	1	62	99343738	99343677	4.01e-14	81.5
exon_5	NC_052067.1	80.769	78	15	0	1	78	99325151	99325074	8.58e-12	74.3
exon_7	NC_052067.1	78.704	108	23	0	1	108	99313084	99312977	5.15e-17	92.4
exon_8	NC_052067.1	82.051	78	14	0	1	78	99309060	99308983	2.02e-13	78.8
exon_9	NC_052067.1	85.965	114	16	0	1	114	99308879	99308766	5.13e-30	134
exon_10	NC_052067.1	90.000	50	5	0	1	50	99306417	99306368	1.64e-10	68.9
exon_11	NC_052067.1	77.419	155	34	1	1	155	99305056	99304903	6.10e-25	119
exon_12	NC_052067.1	83.168	101	17	0	1	101	99303608	99303508	3.40e-21	106
exon_13	NC_052067.1	79.091	110	23	0	1	110	99299172	99299063	4.28e-18	96.0
exon_14	NC_052067.1	80.508	118	23	0	1	118	99297867	99297750	2.14e-22	110
exon_15	NC_052067.1	82.353	119	21	0	3	121	99295605	99295487	1.25e-25	121
exon_17	NC_052067.1	66.512	430	135	5	38	461	99290737	99290311	9.60e-23	113
exon_18	NC_052067.1	73.750	160	33	1	1	151	99288421	99288262	1.88e-20	104
exon_19	NC_052067.1	70.861	151	40	2	27	175	99285582	99285434	3.11e-10	69.8
