Exon1	NW_024467115.1	78.082	73	16	0	1	73	94855	94783	1.98e-07	60.8
Exon2	NW_024467115.1	81.452	124	23	0	1	124	92480	92357	3.46e-25	120
Exon3	NW_024467115.1	67.793	444	126	7	397	837	90169	89740	1.09e-30	140
Exon3	NW_024467115.1	69.304	316	63	6	68	382	90817	90535	1.33e-29	136
Exon4	NW_024467115.1	74.286	175	39	3	42	213	82582	82411	5.11e-21	105
Exon5	NW_024467115.1	78.689	122	26	0	3	124	80613	80492	9.16e-21	104
Exon6	NW_024467115.1	71.819	951	221	8	6	955	77514	76610	6.19e-143	513
Exon6	NW_024467096.1	70.270	222	66	0	624	845	1955974	1956195	1.05e-19	104
Exon6	NW_024465395.1	67.773	211	62	2	648	855	1098	891	6.23e-10	71.6
Exon6	NW_024465228.1	67.299	211	63	2	648	855	171147	170940	2.65e-08	66.2
Exon6	NW_024465228.1	67.000	200	66	0	648	847	193290	193091	9.25e-08	64.4
Exon6	NW_024466475.1	67.000	200	66	0	648	847	49897	49698	9.25e-08	64.4
Exon6	NW_024466475.1	67.000	200	66	0	648	847	83532	83731	9.25e-08	64.4
Exon6	NW_024466475.1	66.000	200	68	0	648	847	41786	41985	4.79e-05	55.4
Exon6	NW_024466475.1	72.826	92	25	0	648	739	12433	12342	1.67e-04	53.6
Exon6	NW_024466475.1	72.826	92	25	0	648	739	35363	35454	1.67e-04	53.6
Exon6	NW_024466491.1	66.500	200	67	0	648	847	841738	841539	3.93e-06	59.0
Exon6	NW_024466491.1	66.500	200	67	0	648	847	970573	970772	3.93e-06	59.0
Exon6	NW_024466491.1	66.500	200	67	0	648	847	4662052	4662251	3.93e-06	59.0
Exon6	NW_024466491.1	66.500	200	67	0	648	847	4667347	4667148	3.93e-06	59.0
Exon6	NW_024466491.1	66.000	200	68	0	648	847	17436	17635	4.79e-05	55.4
Exon6	NW_024466491.1	66.000	200	68	0	648	847	21277	21078	4.79e-05	55.4
Exon6	NW_024466491.1	66.000	200	68	0	648	847	36798	36997	4.79e-05	55.4
Exon6	NW_024466491.1	66.000	200	68	0	648	847	55924	56123	4.79e-05	55.4
Exon6	NW_024466491.1	66.000	200	68	0	648	847	824037	824236	4.79e-05	55.4
Exon6	NW_024466491.1	72.826	92	25	0	648	739	40477	40386	1.67e-04	53.6
Exon6	NW_024466491.1	71.739	92	26	0	648	739	826217	826126	0.002	50.0
Exon6	NW_024466485.1	66.500	200	67	0	648	847	52442	52243	3.93e-06	59.0
Exon6	NW_024466477.1	66.500	200	67	0	648	847	58314	58115	3.93e-06	59.0
Exon6	NW_024466477.1	66.000	200	68	0	648	847	69173	69372	4.79e-05	55.4
Exon6	NW_024466477.1	72.826	92	25	0	648	739	38008	38099	1.67e-04	53.6
Exon6	NW_024466477.1	72.826	92	25	0	648	739	76557	76466	1.67e-04	53.6
Exon6	NW_024465226.1	66.500	200	67	0	648	847	199690	199491	3.93e-06	59.0
Exon6	NW_024466489.1	66.000	200	68	0	648	847	61084	61283	4.79e-05	55.4
Exon6	NW_024466483.1	66.000	200	68	0	648	847	68279	68478	4.79e-05	55.4
Exon6	NW_024466483.1	72.826	92	25	0	648	739	83357	83448	1.67e-04	53.6
Exon6	NW_024466483.1	71.739	92	26	0	648	739	87083	86992	0.002	50.0
Exon6	NW_024466482.1	66.000	200	68	0	648	847	175010	174811	4.79e-05	55.4
Exon6	NW_024466482.1	73.034	89	24	0	648	736	207112	207024	1.67e-04	53.6
Exon6	NW_024466482.1	65.464	194	67	0	654	847	211207	211014	0.007	48.2
Exon6	NW_024466480.1	66.000	200	68	0	648	847	591707	591906	4.79e-05	55.4
Exon6	NW_024466480.1	72.826	92	25	0	648	739	595018	594927	1.67e-04	53.6
Exon6	NW_024466480.1	72.826	92	25	0	648	739	604663	604572	1.67e-04	53.6
Exon6	NW_024466467.1	66.000	200	68	0	648	847	114498	114299	4.79e-05	55.4
Exon6	NW_024466467.1	72.826	92	25	0	648	739	30076	29985	1.67e-04	53.6
Exon6	NW_024466467.1	72.826	92	25	0	648	739	49576	49667	1.67e-04	53.6
Exon6	NW_024466467.1	72.826	92	25	0	648	739	53454	53363	1.67e-04	53.6
Exon6	NW_024466467.1	72.826	92	25	0	648	739	63136	63045	1.67e-04	53.6
Exon6	NW_024466467.1	72.826	92	25	0	648	739	148036	148127	1.67e-04	53.6
Exon6	NW_024466467.1	72.826	92	25	0	648	739	151972	151881	1.67e-04	53.6
Exon6	NW_024466467.1	72.826	92	25	0	648	739	165327	165236	1.67e-04	53.6
Exon6	NW_024466467.1	71.739	92	26	0	648	739	79098	79007	0.002	50.0
Exon6	NW_024465240.1	66.000	200	68	0	648	847	118875	118676	4.79e-05	55.4
Exon6	NW_024466497.1	72.826	92	25	0	648	739	21668	21759	1.67e-04	53.6
Exon6	NW_024466333.1	72.826	92	25	0	648	739	159	250	1.67e-04	53.6
Exon6	NW_024465098.1	72.826	92	25	0	648	739	40408	40499	1.67e-04	53.6
Exon6	NW_024465097.1	72.826	92	25	0	648	739	36751	36842	1.67e-04	53.6
Exon6	NW_024466468.1	65.500	200	69	0	648	847	6351	6152	0.002	50.0
