Exon1	NC_050547.1	67.391	184	44	5	1	184	104738894	104738727	3.14e-05	53.6
Exon3	NC_050547.1	68.287	432	122	5	408	837	104721925	104721507	1.85e-34	152
Exon3	NC_050547.1	78.313	166	31	2	217	382	104722422	104722262	1.73e-28	132
Exon3	NC_050547.1	76.923	91	21	0	68	158	104722531	104722441	1.73e-09	69.8
Exon4	NC_050547.1	75.145	173	39	2	42	213	104702556	104702387	3.66e-23	113
Exon5	NC_050547.1	77.228	101	23	0	16	116	104700557	104700457	3.90e-13	78.8
Exon6	NW_023430098.1	71.684	950	219	9	6	954	1682	782	9.83e-141	506
Exon6	NC_050549.1	70.386	233	67	2	624	855	25672063	25672294	3.93e-19	102
Exon6	NC_050549.1	66.000	200	68	0	648	847	57571460	57571261	5.12e-05	55.4
Exon6	NW_023435789.1	73.913	92	24	0	648	739	84637	84728	4.21e-06	59.0
Exon6	NW_023435789.1	72.826	92	25	0	648	739	17353	17262	1.79e-04	53.6
Exon6	NW_023435789.1	72.826	92	25	0	648	739	37955	37864	1.79e-04	53.6
Exon6	NW_023435789.1	71.739	92	26	0	648	739	93982	93891	0.002	50.0
Exon6	NC_050553.1	66.500	200	67	0	648	847	69610996	69610797	4.21e-06	59.0
Exon6	NC_050553.1	66.667	201	65	2	648	847	69422879	69423078	1.79e-04	53.6
Exon6	NC_050553.1	66.337	202	64	2	648	847	69480815	69480616	1.79e-04	53.6
Exon6	NC_050553.1	66.337	202	64	2	648	847	69519603	69519802	1.79e-04	53.6
Exon6	NC_050553.1	65.482	197	68	0	651	847	69645518	69645714	0.002	50.0
Exon6	NW_023434347.1	66.848	184	61	0	664	847	5793046	5793229	1.47e-05	57.2
Exon6	NW_023434347.1	66.000	200	68	0	648	847	5971000	5971199	5.12e-05	55.4
Exon6	NC_050559.1	73.626	91	24	0	649	739	7558242	7558332	1.47e-05	57.2
