exon_3	NC_064860.1	80.000	130	26	0	5	134	27909995	27909866	5.45e-25	118
exon_3	NC_064853.1	79.661	118	24	0	4	121	45341494	45341377	3.44e-21	105
exon_5	NC_064860.1	79.787	94	19	0	7	100	27893400	27893307	7.68e-15	85.1
exon_5	NC_064853.1	75.532	94	23	0	7	100	45337020	45336927	2.06e-09	67.1
exon_7	NC_064853.1	79.545	132	27	0	1	132	45333237	45333106	1.87e-24	117
exon_7	NC_064855.1	92.000	50	2	1	1	50	61876525	61876478	2.43e-10	70.7
exon_10	NC_064860.1	78.049	164	36	0	1	164	27879261	27879098	9.13e-30	134
exon_10	NC_064853.1	80.142	141	28	0	18	158	45328988	45328848	3.88e-28	129
exon_11	NC_064860.1	81.013	79	15	0	1	79	27875792	27875714	2.80e-12	76.1
exon_11	NC_064853.1	77.215	79	18	0	1	79	45328643	45328565	1.77e-08	62.6
exon_12	NC_064860.1	80.159	126	25	0	1	126	27875514	27875389	6.13e-24	115
exon_13	NC_064853.1	83.594	128	21	0	1	128	45327628	45327501	1.91e-30	137
exon_13	NC_064860.1	74.312	109	28	0	2	110	27872597	27872489	6.69e-11	71.6
exon_14	NC_064860.1	76.074	163	39	0	17	179	27867135	27866973	7.81e-25	119
exon_14	NC_064853.1	76.074	163	39	0	17	179	45324083	45323921	7.81e-25	119
exon_15	NC_064851.1	82.682	179	31	0	8	186	87109945	87110123	2.36e-44	184
exon_15	NC_064853.1	77.297	185	42	0	4	188	45322897	45322713	5.92e-33	145
exon_15	NC_064860.1	74.194	186	48	0	1	186	27863731	27863546	2.36e-25	120
