exon_1	NW_020946557.1	75.385	130	29	1	3	129	7016466	7016595	6.88e-16	89.7
exon_2	NW_020946557.1	74.375	160	38	1	1	157	7017010	7017169	7.16e-20	103
exon_3	NW_020946557.1	89.516	124	13	0	1	124	7022619	7022742	5.34e-39	166
exon_4	NW_020946557.1	82.258	62	11	0	1	62	7027196	7027257	1.64e-08	63.5
exon_5	NW_020946557.1	85.897	78	11	0	1	78	7044029	7044106	5.03e-17	92.4
exon_6	NW_020946557.1	96.296	27	1	0	1	27	7047088	7047114	4.01e-04	45.5
exon_7	NW_020946557.1	91.667	108	9	0	1	108	7054426	7054533	8.01e-36	155
exon_8	NW_020946557.1	89.744	78	8	0	1	78	7060417	7060494	2.29e-21	105
exon_9	NW_020946557.1	90.351	114	11	0	1	114	7060590	7060703	2.47e-36	157
exon_10	NW_020946557.1	94.000	50	3	0	1	50	7064517	7064566	4.98e-13	77.9
exon_11	NW_020946557.1	91.195	159	14	0	2	160	7067597	7067755	8.91e-57	224
exon_12	NW_020946557.1	83.333	144	24	0	1	144	7070502	7070645	4.08e-35	152
exon_13	NW_020946557.1	88.182	110	13	0	1	110	7073786	7073895	1.81e-31	141
exon_14	NW_020946557.1	84.746	118	18	0	1	118	7075668	7075785	2.95e-29	132
exon_15	NW_020946557.1	87.805	123	15	0	1	123	7077525	7077647	9.55e-36	155
exon_16	NW_020946557.1	69.811	212	57	3	1	207	7079133	7079342	2.20e-15	87.8
exon_17	NW_020946557.1	75.775	516	115	6	1	511	7081769	7082279	1.16e-93	350
exon_18	NW_020946557.1	80.000	215	34	1	1	206	7083647	7083861	1.75e-48	198
exon_19	NW_020946557.1	80.347	173	34	0	3	175	7086779	7086951	3.50e-37	159
