exon_3	NW_020946557.1	90.226	133	13	0	1	133	6859229	6859361	7.68e-44	182
exon_4	NW_020946557.1	82.353	102	18	0	1	102	6869300	6869401	1.17e-20	104
exon_5	NW_020946557.1	87.000	100	13	0	1	100	6869509	6869608	4.25e-26	123
exon_6	NW_020946557.1	90.426	94	9	0	1	94	6871410	6871503	2.66e-28	130
exon_7	NW_020946557.1	88.636	132	15	0	1	132	6872826	6872957	1.36e-40	171
exon_7	NW_020954553.1	71.970	132	37	0	1	132	8104620	8104489	9.81e-11	72.5
exon_8	NW_020946557.1	94.382	89	5	0	1	89	6887377	6887465	4.66e-31	139
exon_9	NW_020946557.1	82.857	105	12	1	2	106	6891096	6891194	2.91e-22	110
exon_10	NW_020946557.1	89.024	164	18	0	1	164	6892601	6892764	4.76e-54	215
exon_10	NW_020954553.1	80.952	147	28	0	18	164	8102038	8101892	3.01e-31	140
exon_10	NW_020954737.1	76.220	164	39	0	1	164	2599540	2599377	2.82e-25	121
exon_11	NW_020946557.1	94.937	79	4	0	1	79	6895702	6895780	2.49e-27	125
exon_11	NW_020954553.1	75.949	79	19	0	1	79	8099928	8099850	1.06e-06	58.1
exon_12	NW_020946557.1	87.302	126	16	0	1	126	6896840	6896965	2.82e-36	156
exon_12	NW_020954737.1	78.571	126	27	0	1	126	2594321	2594196	4.48e-21	106
exon_12	NW_020954553.1	81.731	104	19	0	23	126	8099647	8099544	5.45e-20	103
exon_13	NW_020946557.1	90.476	126	12	0	1	126	6899016	6899141	1.07e-41	174
exon_13	NW_020954553.1	82.031	128	23	0	1	128	8099166	8099039	1.40e-27	128
exon_13	NW_020954737.1	74.603	126	32	0	2	127	2591807	2591682	1.49e-14	84.2
exon_14	NW_020946557.1	88.268	179	21	0	1	179	6902054	6902232	8.39e-58	229
exon_14	NW_020954553.1	71.508	179	51	0	1	179	8098323	8098145	4.36e-17	94.2
exon_15	NW_020946557.1	85.635	181	26	0	1	181	6904104	6904284	2.39e-52	210
exon_15	NW_020954553.1	76.216	185	44	0	4	188	8096740	8096556	4.32e-30	136
exon_15	NW_020954737.1	74.731	186	47	0	1	186	2587062	2586877	2.73e-26	124
