exon_1	NC_067385.1	75.781	128	31	0	1	128	50300256	50300129	8.21e-17	92.4
exon_2	NC_067385.1	88.136	59	6	1	1	58	50299983	50299925	2.43e-11	72.5
exon_3	NC_067385.1	94.030	134	8	0	1	134	50290928	50290795	1.57e-51	206
exon_3	NW_026259156.1	76.923	130	30	0	4	133	685423	685552	1.68e-19	100
exon_3	NC_067390.1	89.796	49	5	0	5	53	61261439	61261391	3.47e-09	67.1
exon_4	NC_067385.1	94.118	102	6	0	1	102	50286716	50286615	4.94e-37	158
exon_4	NC_067390.1	79.208	101	18	1	1	101	61261148	61261051	2.56e-15	86.9
exon_5	NC_067385.1	94.000	100	6	0	1	100	50286506	50286407	5.86e-36	154
exon_5	NC_067390.1	84.000	100	15	1	2	100	61261048	61260949	2.66e-21	105
exon_5	NC_067387.1	78.723	94	20	0	7	100	97689689	97689782	1.06e-13	80.6
exon_5	NW_026259156.1	73.494	83	22	0	18	100	687877	687959	5.14e-05	51.8
exon_6	NC_067385.1	94.737	95	5	0	1	95	50281223	50281129	2.31e-34	150
exon_6	NC_067390.1	89.474	95	8	1	1	95	61260948	61260856	9.21e-27	124
exon_6	NW_026259156.1	75.000	92	23	0	3	94	689384	689475	2.64e-08	63.5
exon_6	NC_067395.1	100.000	26	0	0	58	83	103690184	103690209	5.82e-04	48.2
exon_7	NC_067385.1	93.893	131	8	0	1	131	50268199	50268069	6.55e-50	201
exon_7	NC_067390.1	87.879	132	15	1	1	131	61260855	61260724	1.65e-38	163
exon_7	NW_026259156.1	74.242	132	34	0	1	132	690672	690803	3.63e-15	86.0
exon_7	NW_026259157.1	88.000	50	4	1	1	50	3558153	3558106	1.45e-07	61.7
exon_7	NC_067387.1	87.805	41	5	0	1	41	56093330	56093290	7.49e-05	52.7
exon_8	NC_067385.1	97.753	89	2	0	1	89	50266197	50266109	1.75e-35	152
exon_8	NC_067390.1	81.111	90	7	2	1	89	61260722	61260642	2.14e-15	86.9
exon_9	NC_067385.1	90.566	106	4	1	1	106	50252232	50252133	9.44e-34	148
exon_9	NC_067390.1	87.838	74	9	0	33	106	61260618	61260545	1.82e-17	94.2
exon_10	NC_067385.1	93.902	164	10	0	1	164	50236068	50235905	5.43e-65	251
exon_10	NC_067387.1	76.829	164	38	0	1	164	97704818	97704981	5.44e-27	125
exon_10	NW_026259156.1	77.551	147	33	0	18	164	693965	694111	2.82e-24	117
exon_11	NC_067385.1	93.671	79	5	0	1	79	50232310	50232232	8.63e-26	121
exon_11	NC_067387.1	81.013	79	15	0	1	79	97706345	97706423	3.22e-12	76.1
exon_12	NC_067385.1	94.444	126	7	0	1	126	50229357	50229232	2.62e-48	196
exon_12	NC_067387.1	79.365	126	26	0	1	126	97709514	97709639	8.58e-23	111
exon_12	NW_026259156.1	75.397	126	31	0	1	126	696230	696355	9.79e-16	88.7
exon_13	NC_067385.1	95.312	128	6	0	1	128	50228690	50228563	5.17e-51	205
exon_13	NW_026259156.1	83.594	128	21	0	1	128	696655	696782	2.20e-30	137
exon_13	NC_067387.1	76.147	109	26	0	2	110	97711604	97711712	1.48e-13	80.6
exon_14	NC_067385.1	93.855	179	11	0	1	179	50221741	50221563	1.83e-71	274
exon_14	NC_067387.1	74.302	179	46	0	1	179	97714647	97714825	3.11e-24	116
exon_15	NC_067385.1	92.473	186	14	0	1	186	50219430	50219245	1.95e-71	273
exon_15	NW_026259156.1	76.757	185	43	0	4	188	699037	699221	2.89e-31	141
exon_15	NC_067387.1	76.344	186	44	0	1	186	97716004	97716189	1.01e-30	138
