exon_1	NC_067385.1	79.821	223	45	0	1	223	50079980	50079758	4.31e-49	200
exon_2	NC_067385.1	89.809	157	16	0	1	157	50079489	50079333	4.51e-53	212
exon_3	NC_067385.1	91.935	124	10	0	1	124	50076918	50076795	1.97e-43	179
exon_4	NC_067385.1	93.548	62	4	0	1	62	50075076	50075015	2.27e-18	95.1
exon_5	NC_067385.1	94.872	78	4	0	1	78	50061271	50061194	6.94e-27	123
exon_6	NC_067385.1	96.429	28	1	0	1	28	50060117	50060090	9.37e-05	47.3
exon_7	NC_067385.1	97.222	108	3	0	1	108	50034559	50034452	4.69e-44	182
exon_7	NC_067391.1	78.947	57	12	0	33	89	25938949	25938893	2.00e-04	50.0
exon_8	NC_067385.1	96.154	78	3	0	1	78	50030619	50030542	5.70e-28	128
exon_9	NC_067385.1	94.737	114	6	0	1	114	50030453	50030340	1.76e-43	179
exon_10	NC_067385.1	98.000	50	1	0	1	50	50027587	50027538	7.83e-16	86.9
exon_11	NC_067385.1	91.875	160	13	0	1	160	50025115	50024956	1.72e-58	231
exon_12	NC_067385.1	88.889	144	16	0	1	144	50024050	50023907	4.66e-46	188
exon_13	NC_067385.1	94.545	110	6	0	1	110	50023628	50023519	2.49e-41	172
exon_14	NC_067385.1	94.068	118	7	0	1	118	50022571	50022454	5.30e-44	182
exon_15	NC_067385.1	94.215	121	7	0	3	123	50020755	50020635	1.32e-45	187
exon_16	NC_067385.1	83.092	207	35	0	1	207	50019899	50019693	5.13e-54	216
exon_17	NC_067385.1	88.499	513	59	0	1	513	50018734	50018222	0.0	660
exon_18	NC_067385.1	86.538	208	28	0	1	208	50017445	50017238	2.57e-64	250
exon_19	NC_067385.1	93.750	176	11	0	1	176	50014887	50014712	7.64e-70	269
