exon_2	NW_004443953.1	81.667	60	9	2	1	58	26677783	26677842	2.49e-05	52.7
exon_3	NW_004443962.1	78.333	120	26	0	15	134	10498934	10499053	1.84e-19	100
exon_4	NW_004443953.1	90.196	102	10	0	1	102	26687663	26687764	1.45e-31	140
exon_5	NW_004443953.1	92.000	100	8	0	1	100	26687883	26687982	3.31e-33	145
exon_5	NW_004443951.1	74.699	83	21	0	18	100	25598947	25598865	4.61e-06	56.3
exon_7	NW_004443953.1	93.182	132	9	0	1	132	26699040	26699171	8.72e-49	198
exon_7	NW_004443998.1	90.244	41	4	0	1	41	153892	153932	1.92e-06	57.2
exon_7	NW_004443980.1	85.366	41	6	0	1	41	3878646	3878686	0.001	48.2
exon_10	NW_004443962.1	75.839	149	36	0	16	164	10537847	10537995	1.58e-21	107
exon_11	NW_004444081.1	87.179	78	10	0	2	79	2299381	2299304	1.08e-18	96.9
exon_11	NW_004443962.1	79.747	79	16	0	1	79	10539409	10539487	4.28e-11	71.6
exon_11	NW_004443951.1	77.215	79	18	0	1	79	25594295	25594217	2.22e-08	62.6
exon_12	NW_004443962.1	77.778	126	28	0	1	126	10545664	10545789	4.86e-20	102
exon_12	NW_004443951.1	76.984	126	29	0	1	126	25593678	25593553	2.06e-18	97.8
exon_12	NW_004444081.1	78.889	90	13	3	2	90	2299302	2299218	2.87e-10	69.8
exon_13	NW_004443951.1	82.812	128	22	0	1	128	25593197	25593070	2.93e-29	132
exon_13	NW_004444081.1	78.788	132	21	4	1	128	2299200	2299072	1.73e-19	101
exon_13	NW_004443962.1	77.064	109	25	0	2	110	10547569	10547677	1.33e-14	85.1
exon_13	NW_004443963.1	96.552	29	1	0	18	46	18736803	18736831	0.001	49.1
exon_14	NW_004444034.1	96.648	179	6	0	1	179	10946688	10946510	1.76e-78	297
exon_14	NW_004444081.1	82.963	135	18	3	45	178	2298849	2298719	1.54e-28	132
exon_14	NW_004443962.1	74.847	163	41	0	17	179	10551381	10551543	5.04e-22	110
exon_14	NW_004443951.1	73.563	174	46	0	6	179	25589840	25589667	1.76e-21	107
exon_15	NW_004444034.1	94.681	188	10	0	1	188	10943511	10943324	6.50e-78	295
exon_15	NW_004443951.1	79.235	183	38	0	6	188	25588817	25588635	3.37e-37	159
exon_15	NW_004443962.1	76.344	186	44	0	1	186	10553116	10553301	1.10e-30	138
exon_15	NW_004444081.1	87.500	64	8	0	6	69	2298712	2298649	2.60e-13	80.6
exon_15	NW_004444081.1	84.000	50	8	0	139	188	2298649	2298600	1.03e-05	55.4
