exon_3	NC_041729.1	81.452	124	23	0	1	124	105210490	105210367	1.07e-25	121
exon_4	NC_041729.1	85.484	62	9	0	1	62	105208974	105208913	1.74e-11	72.5
exon_5	NC_041729.1	84.615	78	12	0	1	78	105190929	105190852	3.27e-16	87.8
exon_7	NC_041729.1	76.852	108	25	0	1	108	105181488	105181381	2.24e-14	83.3
exon_8	NC_041729.1	83.333	78	13	0	1	78	105177574	105177497	1.39e-14	83.3
exon_9	NC_041729.1	85.965	114	16	0	1	114	105177393	105177280	4.36e-30	134
exon_10	NC_041729.1	88.000	50	6	0	1	50	105176066	105176017	1.68e-09	64.4
exon_11	NC_041729.1	78.710	155	32	1	1	155	105174381	105174228	9.89e-28	128
exon_12	NC_041729.1	84.158	101	16	0	1	101	105172912	105172812	6.73e-23	111
exon_13	NC_041729.1	80.556	108	21	0	3	110	105168705	105168598	8.57e-20	101
exon_14	NC_041729.1	80.508	118	23	0	1	118	105167352	105167235	1.82e-22	110
exon_15	NC_041729.1	81.818	121	22	0	3	123	105165209	105165089	1.06e-25	120
exon_17	NC_041729.1	68.056	360	109	4	42	396	105161836	105161478	1.90e-24	119
exon_18	NC_041729.1	74.375	160	32	1	1	151	105160334	105160175	1.30e-21	108
exon_19	NC_041729.1	70.861	151	40	2	27	175	105159432	105159284	2.62e-10	69.8
